model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score,tp,fp,tn,fn
water_sensor_MLP_5_4,test,sequence,1,99,1,0.958,1.0,0.58,0.7341772151898733,100,0.79,58,0,900,42
water_sensor_MLP_5_4_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
water_sensor_MLP_5_4_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
water_sensor_MLP_5_4_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
water_sensor_MLP_5_4_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
water_sensor_MLP_5_5,test,session,1,1,0,0.937,0.9345794392523364,1.0,0.966183574879227,900,0.685,37,0,900,63
water_sensor_MLP_5_5,test,session,1,1,1,0.937,1.0,0.37,0.5401459854014599,100,0.685,37,0,900,63
water_sensor_MLP_5_5,test,sequence,1,99,0,0.937,0.9345794392523364,1.0,0.966183574879227,900,0.685,37,0,900,63
water_sensor_MLP_5_5,test,sequence,1,99,1,0.937,1.0,0.37,0.5401459854014599,100,0.685,37,0,900,63
water_sensor_MLP_5_5_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
water_sensor_MLP_5_5_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
water_sensor_MLP_5_5_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
water_sensor_MLP_5_5_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
water_sensor_naive_bayes,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
water_sensor_naive_bayes,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
water_sensor_naive_bayes,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
water_sensor_naive_bayes,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
water_sensor_sgd,test,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
water_sensor_sgd,test,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
water_sensor_sgd,test,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
water_sensor_sgd,test,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
watch_cart,test,session,1,1,0,0.985,0.9836065573770492,1.0,0.9917355371900827,900,0.925,85,0,900,15
watch_cart,test,session,1,1,1,0.985,1.0,0.85,0.9189189189189189,100,0.925,85,0,900,15
watch_cart,test,sequence,1,99,0,0.985,0.9836065573770492,1.0,0.9917355371900827,900,0.925,85,0,900,15
watch_cart,test,sequence,1,99,1,0.985,1.0,0.85,0.9189189189189189,100,0.925,85,0,900,15
watch_cart_entropy_100_samples_leaf,test,session,1,1,0,0.986,0.9944196428571429,0.99,0.9922048997772828,900,0.97,95,9,891,5
watch_cart_entropy_100_samples_leaf,test,session,1,1,1,0.986,0.9134615384615384,0.95,0.9313725490196078,100,0.97,95,9,891,5
watch_cart_entropy_100_samples_leaf,test,sequence,1,99,0,0.986,0.9944196428571429,0.99,0.9922048997772828,900,0.97,95,9,891,5
watch_cart_entropy_100_samples_leaf,test,sequence,1,99,1,0.986,0.9134615384615384,0.95,0.9313725490196078,100,0.97,95,9,891,5
watch_cart_entropy_200_samples_leaf,test,session,1,1,0,0.983,0.9835706462212487,0.9977777777777778,0.9906232763375621,900,0.9238888888888889,85,2,898,15
watch_cart_entropy_200_samples_leaf,test,session,1,1,1,0.983,0.9770114942528736,0.85,0.9090909090909092,100,0.9238888888888889,85,2,898,15
watch_cart_entropy_200_samples_leaf,test,sequence,1,99,0,0.983,0.9835706462212487,0.9977777777777778,0.9906232763375621,900,0.9238888888888889,85,2,898,15
watch_cart_entropy_200_samples_leaf,test,sequence,1,99,1,0.983,0.9770114942528736,0.85,0.9090909090909092,100,0.9238888888888889,85,2,898,15
watch_cart_entropy_400_samples_leaf,test,session,1,1,0,0.986,0.9846827133479212,1.0,0.9922822491730982,900,0.9299999999999999,86,0,900,14
watch_cart_entropy_400_samples_leaf,test,session,1,1,1,0.986,1.0,0.86,0.924731182795699,100,0.9299999999999999,86,0,900,14
watch_cart_entropy_400_samples_leaf,test,sequence,1,99,0,0.986,0.9846827133479212,1.0,0.9922822491730982,900,0.9299999999999999,86,0,900,14
watch_cart_entropy_400_samples_leaf,test,sequence,1,99,1,0.986,1.0,0.86,0.924731182795699,100,0.9299999999999999,86,0,900,14
watch_cart_entropy_50_samples_leaf,test,session,1,1,0,0.982,0.9932885906040269,0.9866666666666667,0.9899665551839465,900,0.9633333333333333,94,12,888,6
watch_cart_entropy_50_samples_leaf,test,session,1,1,1,0.982,0.8867924528301887,0.94,0.912621359223301,100,0.9633333333333333,94,12,888,6
watch_cart_entropy_50_samples_leaf,test,sequence,1,99,0,0.982,0.9932885906040269,0.9866666666666667,0.9899665551839465,900,0.9633333333333333,94,12,888,6
watch_cart_entropy_50_samples_leaf,test,sequence,1,99,1,0.982,0.8867924528301887,0.94,0.912621359223301,100,0.9633333333333333,94,12,888,6
watch_cart_gini_100_samples_leaf,test,session,1,1,0,0.852,0.9676616915422885,0.8644444444444445,0.9131455399061033,900,0.8022222222222222,74,122,778,26
watch_cart_gini_100_samples_leaf,test,session,1,1,1,0.852,0.37755102040816324,0.74,0.4999999999999999,100,0.8022222222222222,74,122,778,26
watch_cart_gini_100_samples_leaf,test,sequence,1,99,0,0.852,0.9676616915422885,0.8644444444444445,0.9131455399061033,900,0.8022222222222222,74,122,778,26
watch_cart_gini_100_samples_leaf,test,sequence,1,99,1,0.852,0.37755102040816324,0.74,0.4999999999999999,100,0.8022222222222222,74,122,778,26
watch_cart_gini_200_samples_leaf,test,session,1,1,0,0.823,0.9640564826700898,0.8344444444444444,0.8945801072066707,900,0.7772222222222221,72,149,751,28
watch_cart_gini_200_samples_leaf,test,session,1,1,1,0.823,0.3257918552036199,0.72,0.44859813084112155,100,0.7772222222222221,72,149,751,28
watch_cart_gini_200_samples_leaf,test,sequence,1,99,0,0.823,0.9640564826700898,0.8344444444444444,0.8945801072066707,900,0.7772222222222221,72,149,751,28
watch_cart_gini_200_samples_leaf,test,sequence,1,99,1,0.823,0.3257918552036199,0.72,0.44859813084112155,100,0.7772222222222221,72,149,751,28
watch_cart_gini_400_samples_leaf,test,session,1,1,0,0.887,0.9876084262701363,0.8855555555555555,0.9338019917984769,900,0.8927777777777777,90,103,797,10
watch_cart_gini_400_samples_leaf,test,session,1,1,1,0.887,0.46632124352331605,0.9,0.6143344709897611,100,0.8927777777777777,90,103,797,10
watch_cart_gini_400_samples_leaf,test,sequence,1,99,0,0.887,0.9876084262701363,0.8855555555555555,0.9338019917984769,900,0.8927777777777777,90,103,797,10
watch_cart_gini_400_samples_leaf,test,sequence,1,99,1,0.887,0.46632124352331605,0.9,0.6143344709897611,100,0.8927777777777777,90,103,797,10
watch_cart_gini_50_samples_leaf,test,session,1,1,0,0.928,0.9726027397260274,0.9466666666666667,0.9594594594594594,900,0.8533333333333333,76,48,852,24
watch_cart_gini_50_samples_leaf,test,session,1,1,1,0.928,0.6129032258064516,0.76,0.6785714285714285,100,0.8533333333333333,76,48,852,24
watch_cart_gini_50_samples_leaf,test,sequence,1,99,0,0.928,0.9726027397260274,0.9466666666666667,0.9594594594594594,900,0.8533333333333333,76,48,852,24
watch_cart_gini_50_samples_leaf,test,sequence,1,99,1,0.928,0.6129032258064516,0.76,0.6785714285714285,100,0.8533333333333333,76,48,852,24
watch_forest,test,session,1,1,0,0.965,0.9625668449197861,1.0,0.9809264305177112,900,0.825,65,0,900,35
watch_forest,test,session,1,1,1,0.965,1.0,0.65,0.787878787878788,100,0.825,65,0,900,35
watch_forest,test,sequence,1,99,0,0.965,0.9625668449197861,1.0,0.9809264305177112,900,0.825,65,0,900,35
watch_forest,test,sequence,1,99,1,0.965,1.0,0.65,0.787878787878788,100,0.825,65,0,900,35
watch_forest_entropy_11,test,session,1,1,0,0.93,0.9278350515463918,1.0,0.9625668449197862,900,0.65,30,0,900,70
watch_forest_entropy_11,test,session,1,1,1,0.93,1.0,0.3,0.4615384615384615,100,0.65,30,0,900,70
watch_forest_entropy_11,test,sequence,1,99,0,0.93,0.9278350515463918,1.0,0.9625668449197862,900,0.65,30,0,900,70
watch_forest_entropy_11,test,sequence,1,99,1,0.93,1.0,0.3,0.4615384615384615,100,0.65,30,0,900,70
watch_forest_entropy_15,test,session,1,1,0,0.97,0.967741935483871,1.0,0.9836065573770492,900,0.85,70,0,900,30
watch_forest_entropy_15,test,session,1,1,1,0.97,1.0,0.7,0.8235294117647058,100,0.85,70,0,900,30
watch_forest_entropy_15,test,sequence,1,99,0,0.97,0.967741935483871,1.0,0.9836065573770492,900,0.85,70,0,900,30
watch_forest_entropy_15,test,sequence,1,99,1,0.97,1.0,0.7,0.8235294117647058,100,0.85,70,0,900,30
watch_forest_entropy_19,test,session,1,1,0,0.969,0.9727965179542981,0.9933333333333333,0.9829576690489279,900,0.8716666666666666,75,6,894,25
watch_forest_entropy_19,test,session,1,1,1,0.969,0.9259259259259259,0.75,0.8287292817679557,100,0.8716666666666666,75,6,894,25
watch_forest_entropy_19,test,sequence,1,99,0,0.969,0.9727965179542981,0.9933333333333333,0.9829576690489279,900,0.8716666666666666,75,6,894,25
watch_forest_entropy_19,test,sequence,1,99,1,0.969,0.9259259259259259,0.75,0.8287292817679557,100,0.8716666666666666,75,6,894,25
watch_forest_entropy_21,test,session,1,1,0,0.941,0.9384775808133472,1.0,0.9682625067240451,900,0.705,41,0,900,59
watch_forest_entropy_21,test,session,1,1,1,0.941,1.0,0.41,0.5815602836879432,100,0.705,41,0,900,59
watch_forest_entropy_21,test,sequence,1,99,0,0.941,0.9384775808133472,1.0,0.9682625067240451,900,0.705,41,0,900,59
watch_forest_entropy_21,test,sequence,1,99,1,0.941,1.0,0.41,0.5815602836879432,100,0.705,41,0,900,59
watch_forest_entropy_23,test,session,1,1,0,0.968,0.9656652360515021,1.0,0.982532751091703,900,0.8400000000000001,68,0,900,32
watch_forest_entropy_23,test,session,1,1,1,0.968,1.0,0.68,0.8095238095238095,100,0.8400000000000001,68,0,900,32
watch_forest_entropy_23,test,sequence,1,99,0,0.968,0.9656652360515021,1.0,0.982532751091703,900,0.8400000000000001,68,0,900,32
watch_forest_entropy_23,test,sequence,1,99,1,0.968,1.0,0.68,0.8095238095238095,100,0.8400000000000001,68,0,900,32
watch_forest_entropy_3,test,session,1,1,0,0.931,0.9406150583244963,0.9855555555555555,0.962561041779707,900,0.7127777777777776,44,13,887,56
watch_forest_entropy_3,test,session,1,1,1,0.931,0.7719298245614035,0.44,0.5605095541401274,100,0.7127777777777776,44,13,887,56
watch_forest_entropy_3,test,sequence,1,99,0,0.931,0.9406150583244963,0.9855555555555555,0.962561041779707,900,0.7127777777777776,44,13,887,56
watch_forest_entropy_3,test,sequence,1,99,1,0.931,0.7719298245614035,0.44,0.5605095541401274,100,0.7127777777777776,44,13,887,56
watch_forest_entropy_7,test,session,1,1,0,0.913,0.9126903553299492,0.9988888888888889,0.9538461538461539,900,0.5694444444444445,14,1,899,86
watch_forest_entropy_7,test,session,1,1,1,0.913,0.9333333333333333,0.14,0.24347826086956526,100,0.5694444444444445,14,1,899,86
watch_forest_entropy_7,test,sequence,1,99,0,0.913,0.9126903553299492,0.9988888888888889,0.9538461538461539,900,0.5694444444444445,14,1,899,86
watch_forest_entropy_7,test,sequence,1,99,1,0.913,0.9333333333333333,0.14,0.24347826086956526,100,0.5694444444444445,14,1,899,86
watch_forest_gini_11,test,session,1,1,0,0.983,0.9846322722283205,0.9966666666666667,0.9906129210381004,900,0.9283333333333332,86,3,897,14
watch_forest_gini_11,test,session,1,1,1,0.983,0.9662921348314607,0.86,0.9100529100529101,100,0.9283333333333332,86,3,897,14
watch_forest_gini_11,test,sequence,1,99,0,0.983,0.9846322722283205,0.9966666666666667,0.9906129210381004,900,0.9283333333333332,86,3,897,14
watch_forest_gini_11,test,sequence,1,99,1,0.983,0.9662921348314607,0.86,0.9100529100529101,100,0.9283333333333332,86,3,897,14
watch_forest_gini_15,test,session,1,1,0,0.953,0.9503695881731784,1.0,0.9745533297238765,900,0.765,53,0,900,47
watch_forest_gini_15,test,session,1,1,1,0.953,1.0,0.53,0.6928104575163399,100,0.765,53,0,900,47
watch_forest_gini_15,test,sequence,1,99,0,0.953,0.9503695881731784,1.0,0.9745533297238765,900,0.765,53,0,900,47
watch_forest_gini_15,test,sequence,1,99,1,0.953,1.0,0.53,0.6928104575163399,100,0.765,53,0,900,47
watch_forest_gini_19,test,session,1,1,0,0.923,0.9211873080859775,1.0,0.9589770911028237,900,0.615,23,0,900,77
watch_forest_gini_19,test,session,1,1,1,0.923,1.0,0.23,0.3739837398373984,100,0.615,23,0,900,77
watch_forest_gini_19,test,sequence,1,99,0,0.923,0.9211873080859775,1.0,0.9589770911028237,900,0.615,23,0,900,77
watch_forest_gini_19,test,sequence,1,99,1,0.923,1.0,0.23,0.3739837398373984,100,0.615,23,0,900,77
watch_forest_gini_21,test,session,1,1,0,0.973,0.970873786407767,1.0,0.9852216748768473,900,0.865,73,0,900,27
watch_forest_gini_21,test,session,1,1,1,0.973,1.0,0.73,0.8439306358381503,100,0.865,73,0,900,27
watch_forest_gini_21,test,sequence,1,99,0,0.973,0.970873786407767,1.0,0.9852216748768473,900,0.865,73,0,900,27
watch_forest_gini_21,test,sequence,1,99,1,0.973,1.0,0.73,0.8439306358381503,100,0.865,73,0,900,27
watch_forest_gini_23,test,session,1,1,0,0.979,0.9771986970684039,1.0,0.9884678747940692,900,0.895,79,0,900,21
watch_forest_gini_23,test,session,1,1,1,0.979,1.0,0.79,0.8826815642458101,100,0.895,79,0,900,21
watch_forest_gini_23,test,sequence,1,99,0,0.979,0.9771986970684039,1.0,0.9884678747940692,900,0.895,79,0,900,21
watch_forest_gini_23,test,sequence,1,99,1,0.979,1.0,0.79,0.8826815642458101,100,0.895,79,0,900,21
watch_forest_gini_3,test,session,1,1,0,0.835,0.9238754325259516,0.89,0.9066213921901528,900,0.6150000000000001,34,99,801,66
watch_forest_gini_3,test,session,1,1,1,0.835,0.2556390977443609,0.34,0.29184549356223183,100,0.6150000000000001,34,99,801,66
watch_forest_gini_3,test,sequence,1,99,0,0.835,0.9238754325259516,0.89,0.9066213921901528,900,0.6150000000000001,34,99,801,66
watch_forest_gini_3,test,sequence,1,99,1,0.835,0.2556390977443609,0.34,0.29184549356223183,100,0.6150000000000001,34,99,801,66
watch_forest_gini_7,test,session,1,1,0,0.948,0.9463157894736842,0.9988888888888889,0.9718918918918918,900,0.7444444444444445,49,1,899,51
watch_forest_gini_7,test,session,1,1,1,0.948,0.98,0.49,0.6533333333333333,100,0.7444444444444445,49,1,899,51
watch_forest_gini_7,test,sequence,1,99,0,0.948,0.9463157894736842,0.9988888888888889,0.9718918918918918,900,0.7444444444444445,49,1,899,51
watch_forest_gini_7,test,sequence,1,99,1,0.948,0.98,0.49,0.6533333333333333,100,0.7444444444444445,49,1,899,51
watch_MLP_1_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_1_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_1_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_1_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_1_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_1_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_1_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_1_2,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_1_2,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_1_2,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_1_2,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_1_2_sgd,test,session,1,1,0,0.887,0.9912609238451935,0.8822222222222222,0.9335684891240447,900,0.9061111111111112,93,106,794,7
watch_MLP_1_2_sgd,test,session,1,1,1,0.887,0.46733668341708545,0.93,0.6220735785953178,100,0.9061111111111112,93,106,794,7
watch_MLP_1_2_sgd,test,sequence,1,99,0,0.887,0.9912609238451935,0.8822222222222222,0.9335684891240447,900,0.9061111111111112,93,106,794,7
watch_MLP_1_2_sgd,test,sequence,1,99,1,0.887,0.46733668341708545,0.93,0.6220735785953178,100,0.9061111111111112,93,106,794,7
watch_MLP_1_3,test,session,1,1,0,0.889,0.985239852398524,0.89,0.9352014010507882,900,0.885,88,99,801,12
watch_MLP_1_3,test,session,1,1,1,0.889,0.47058823529411764,0.88,0.6132404181184669,100,0.885,88,99,801,12
watch_MLP_1_3,test,sequence,1,99,0,0.889,0.985239852398524,0.89,0.9352014010507882,900,0.885,88,99,801,12
watch_MLP_1_3,test,sequence,1,99,1,0.889,0.47058823529411764,0.88,0.6132404181184669,100,0.885,88,99,801,12
watch_MLP_1_3_sgd,test,session,1,1,0,0.867,0.9974059662775616,0.8544444444444445,0.9204069419509276,900,0.9172222222222222,98,131,769,2
watch_MLP_1_3_sgd,test,session,1,1,1,0.867,0.4279475982532751,0.98,0.5957446808510639,100,0.9172222222222222,98,131,769,2
watch_MLP_1_3_sgd,test,sequence,1,99,0,0.867,0.9974059662775616,0.8544444444444445,0.9204069419509276,900,0.9172222222222222,98,131,769,2
watch_MLP_1_3_sgd,test,sequence,1,99,1,0.867,0.4279475982532751,0.98,0.5957446808510639,100,0.9172222222222222,98,131,769,2
watch_MLP_1_4,test,session,1,1,0,0.886,0.9937185929648241,0.8788888888888889,0.9327830188679246,900,0.9144444444444443,95,109,791,5
watch_MLP_1_4,test,session,1,1,1,0.886,0.46568627450980393,0.95,0.625,100,0.9144444444444443,95,109,791,5
watch_MLP_1_4,test,sequence,1,99,0,0.886,0.9937185929648241,0.8788888888888889,0.9327830188679246,900,0.9144444444444443,95,109,791,5
watch_MLP_1_4,test,sequence,1,99,1,0.886,0.46568627450980393,0.95,0.625,100,0.9144444444444443,95,109,791,5
watch_MLP_1_4_sgd,test,session,1,1,0,0.866,0.9948320413436692,0.8555555555555555,0.9199522102747909,900,0.9077777777777779,96,130,770,4
watch_MLP_1_4_sgd,test,session,1,1,1,0.866,0.4247787610619469,0.96,0.5889570552147239,100,0.9077777777777779,96,130,770,4
watch_MLP_1_4_sgd,test,sequence,1,99,0,0.866,0.9948320413436692,0.8555555555555555,0.9199522102747909,900,0.9077777777777779,96,130,770,4
watch_MLP_1_4_sgd,test,sequence,1,99,1,0.866,0.4247787610619469,0.96,0.5889570552147239,100,0.9077777777777779,96,130,770,4
watch_MLP_1_5,test,session,1,1,0,0.894,0.9974937343358395,0.8844444444444445,0.9375736160188457,900,0.9322222222222223,98,104,796,2
watch_MLP_1_5,test,session,1,1,1,0.894,0.48514851485148514,0.98,0.6490066225165563,100,0.9322222222222223,98,104,796,2
watch_MLP_1_5,test,sequence,1,99,0,0.894,0.9974937343358395,0.8844444444444445,0.9375736160188457,900,0.9322222222222223,98,104,796,2
watch_MLP_1_5,test,sequence,1,99,1,0.894,0.48514851485148514,0.98,0.6490066225165563,100,0.9322222222222223,98,104,796,2
watch_MLP_1_5_sgd,test,session,1,1,0,0.892,0.9900990099009901,0.8888888888888888,0.9367681498829039,900,0.9044444444444444,92,100,800,8
watch_MLP_1_5_sgd,test,session,1,1,1,0.892,0.4791666666666667,0.92,0.6301369863013699,100,0.9044444444444444,92,100,800,8
watch_MLP_1_5_sgd,test,sequence,1,99,0,0.892,0.9900990099009901,0.8888888888888888,0.9367681498829039,900,0.9044444444444444,92,100,800,8
watch_MLP_1_5_sgd,test,sequence,1,99,1,0.892,0.4791666666666667,0.92,0.6301369863013699,100,0.9044444444444444,92,100,800,8
watch_MLP_2_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_2,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_2,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_2,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_2,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_2_sgd,test,session,1,1,0,0.892,1.0,0.88,0.9361702127659575,900,0.94,100,108,792,0
watch_MLP_2_2_sgd,test,session,1,1,1,0.892,0.4807692307692308,1.0,0.6493506493506493,100,0.94,100,108,792,0
watch_MLP_2_2_sgd,test,sequence,1,99,0,0.892,1.0,0.88,0.9361702127659575,900,0.94,100,108,792,0
watch_MLP_2_2_sgd,test,sequence,1,99,1,0.892,0.4807692307692308,1.0,0.6493506493506493,100,0.94,100,108,792,0
watch_MLP_2_3,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_3,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_3,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_3,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_3_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_3_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_3_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_3_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_4,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_4,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_4,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_4,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_4_sgd,test,session,1,1,0,0.871,0.9974193548387097,0.8588888888888889,0.9229850746268657,900,0.9194444444444445,98,127,773,2
watch_MLP_2_4_sgd,test,session,1,1,1,0.871,0.43555555555555553,0.98,0.6030769230769231,100,0.9194444444444445,98,127,773,2
watch_MLP_2_4_sgd,test,sequence,1,99,0,0.871,0.9974193548387097,0.8588888888888889,0.9229850746268657,900,0.9194444444444445,98,127,773,2
watch_MLP_2_4_sgd,test,sequence,1,99,1,0.871,0.43555555555555553,0.98,0.6030769230769231,100,0.9194444444444445,98,127,773,2
watch_MLP_2_5,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_5,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_5,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_2_5,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_2_5_sgd,test,session,1,1,0,0.885,0.9912390488110138,0.88,0.9323131253678635,900,0.905,93,108,792,7
watch_MLP_2_5_sgd,test,session,1,1,1,0.885,0.4626865671641791,0.93,0.6179401993355482,100,0.905,93,108,792,7
watch_MLP_2_5_sgd,test,sequence,1,99,0,0.885,0.9912390488110138,0.88,0.9323131253678635,900,0.905,93,108,792,7
watch_MLP_2_5_sgd,test,sequence,1,99,1,0.885,0.4626865671641791,0.93,0.6179401993355482,100,0.905,93,108,792,7
watch_MLP_3_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_3_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_3_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_3_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_3_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_3_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_3_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
watch_MLP_3_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
watch_MLP_3_2,test,session,1,1,0,0.892,1.0,0.88,0.9361702127659575,900,0.94,100,108,792,0
watch_MLP_3_2,test,session,1,1,1,0.892,0.4807692307692308,1.0,0.6493506493506493,100,0.94,100,108,792,0
watch_MLP_3_2,test,sequence,1,99,0,0.892,1.0,0.88,0.9361702127659575,900,0.94,100,108,792,0
watch_MLP_3_2,test,sequence,1,99,1,0.892,0.4807692307692308,1.0,0.6493506493506493,100,0.94,100,108,792,0
watch_MLP_3_2_sgd,test,session,1,1,0,0.888,0.9987341772151899,0.8766666666666667,0.9337278106508876,900,0.9333333333333335,99,111,789,1
watch_MLP_3_2_sgd,test,session,1,1,1,0.888,0.4714285714285714,0.99,0.6387096774193549,100,0.9333333333333335,99,111,789,1
watch_MLP_3_2_sgd,test,sequence,1,99,0,0.888,0.9987341772151899,0.8766666666666667,0.9337278106508876,900,0.9333333333333335,99,111,789,1
watch_MLP_3_2_sgd,test,sequence,1,99,1,0.888,0.4714285714285714,0.99,0.6387096774193549,100,0.9333333333333335,99,111,789,1
watch_MLP_3_3,test,session,1,1,0,0.855,0.997364953886693,0.8411111111111111,0.9125979505726342,900,0.9105555555555556,98,143,757,2
watch_MLP_3_3,test,session,1,1,1,0.855,0.4066390041493776,0.98,0.5747800586510264,100,0.9105555555555556,98,143,757,2
watch_MLP_3_3,test,sequence,1,99,0,0.855,0.997364953886693,0.8411111111111111,0.9125979505726342,900,0.9105555555555556,98,143,757,2
watch_MLP_3_3,test,sequence,1,99,1,0.855,0.4066390041493776,0.98,0.5747800586510264,100,0.9105555555555556,98,143,757,2
